0.33, 0.0051883310079574585, 0.00052684121768376, 6.078621172841904e-05, 6.7340958497434935e-06, 3.388607029569535e-07, 7.753910452009324e-08, 4.409015591869845e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28, 0.10176314353942872, 0.0801375302203941, 0.009337676568484707, 0.000528980887910013, 4.0964449998258975e-05, 1.3866713870833065e-05, 3.0584120276618994e-06, 0.0, 0.0, 0.0
0.0, 0.0, 0.46, 0.1617035682996114, 0.08521682792303589, 0.10298286649979778, 0.16605569197135794, 0.22422976070044068, 0.19288405127880318, 0.12057014512442245, 0.10224226194289256, 0.11113200165497192, 0.44, 0.3440593206882477, 0.2624441756804784, 0.21458730563292702, 0.14421872578854378, 0.06889704109227865, 0.036666695816877655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.21, 0.044780768752098105, 0.0212890831177855, 0.012721622907801655, 0.009392484465595059, 0.009305612406946433, 0.09314748263539593, 0.07680120793861506, 0.0, 0.35, 0.346298208211859, 0.3751746817181507, 0.49083700813353054, 0.6890645130227009, 0.7658967724233439, 0.6512333304474324, 0.3612241696108947, 0.0, 0.46, 0.22579217116038006, 0.09801441032827948, 0.04039619770253176, 0.0065154108249512385, 0.0
0.21, 0.18579652078449727, 0.10036165384390479, 0.09765835979687515, 0.18088217952954116, 0.13371240816953028, 0.03689021020123538, 0.02017165223320736, 0.005137863002330746, 0.0023843845453219506, 0.0, 0.0, 0.0, 0.0, 0.33, 0.29646748133003714, 0.15007260350389282, 0.038729083530076217, 0.01014622441724387, 0.13332351438001241, 0.09176842833451951, 0.0791187725476874, 0.032136578124215325, 0.0, 0.0
0.35, 0.1537821849187215, 0.11659737605215761, 0.10249238867422784, 0.04709770382883532, 0.005255639694490326, 0.0, 0.0, 0.25, 0.06968291103839874, 0.03169155602629381, 0.01777834774053092, 0.009626106408522241, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48, 0.2557934133211771, 0.059690393874728354, 0.017711961514430448, 0.00943465572216132, 0.047059297975083375, 0.10772433421629685, 0.10284737273060254, 0.28, 0.08121235609054567, 0.022127427027428447, 0.0013272961665832458, 5.776745442040302e-05, 0.36, 0.06781801144282024, 0.014017333990344598, 0.00162231445199691, 0.0002116269723757792, 0.0
0.41, 0.16310903787612913, 0.0832351902482344, 0.30192640020027095, 0.20596203817830377, 0.17762337944368492, 0.0, 0.0, 0.0, 0.21, 0.4845498021443685, 0.5592966840664546, 0.6199125911792119, 0.600581376850605, 0.6012131605126584, 0.43942162728092315, 0.2539194955009345, 0.09110682804271458, 0.45, 0.33600127895673115, 0.3998764673868815, 0.38199446797370906, 0.31723474164803817, 0.145655443775502, 0.08900214393227063
0.48, 0.14696904102961222, 0.0009695959888292027, 4.5342780406212825e-06, 6.702250701282235e-08, 2.2175107874132194e-09, 1.2312201029880198e-10, 2.0410360581708147e-11, 0.37, 0.043804958661397275, 0.0051599263617347, 0.0006722113091907709, 9.545433958236843e-05, 1.7052157427772856e-05, 4.3661905205826275e-06, 2.213496978521514e-06, 4.654666810154755e-07, 3.6946930514283258e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.41, 0.12195824940999345, 0.048313643334636225, 0.019441235226015607, 0.009285631803732786, 0.005895132466949341, 0.005044529951214934, 0.2, 0.15303986966609956, 0.1632348225762447, 0.09615685729812869, 0.06840352972879608, 0.06839811117240333, 0.16131673565296872, 0.2, 0.09909480810165407, 0.029652999748890352, 0.005503910848798588, 0.02769798345297797, 0.019245662256923597, 0.00652508223974339, 0.0022613838480938986, 0.0, 0.0
0.0, 0.32, 0.1134794616699219, 0.2976034744580587, 0.3484391882022222, 0.1930041625102361, 0.08027277644656455, 0.06888512421794205, 0.02393851861144506, 0.019144211370368446, 0.10736487722259724, 0.0, 0.41, 0.3119372860590617, 0.2693758116148904, 0.22195278806180505, 0.16212433680535426, 0.048573012616882016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
